"job_id","job_code","job_title","job_status","department_id","end_client_id","vendor_id","location_id","assigned_recruiter_id","experience_required","employment_type","work_mode","bill_rate","bill_rate_type","min_salary","max_salary","opened_date","closed_date","job_age_days","total_applications","screening_count","submitted_to_client_count","interview_count","total_offers","total_hires","total_placements","placement_rate"
601,JOB-2026-00601,Senior Data Analyst,Open,6,4,11,19,2,6,Full-time,Remote,46.77,Hourly,79980.00,120475.00,2025-04-03,,497,44,4,8,6,0,1,0,0.00
696,JOB-2026-00696,DevOps Engineer,Filled,7,9,13,20,2,3,Contract,Remote,111.99,Hourly,40344.00,66139.00,2025-05-24,2025-08-21,89,44,7,8,5,0,1,0,0.00
590,JOB-2026-00590,Data Scientist,Closed,7,10,15,7,1,6,Contract-to-Hire,Remote,111.81,Hourly,60966.00,106773.00,2026-07-24,2026-10-13,81,44,12,9,3,1,2,0,0.00
507,JOB-2026-00507,AI Engineer,Open,2,10,11,1,4,8,Contract-to-Hire,Remote,74.96,Hourly,117976.00,167089.00,2025-03-28,,503,44,10,10,4,1,1,0,0.00
583,JOB-2026-00583,ML Engineer,Open,6,22,17,2,2,9,Contract-to-Hire,Onsite,108.54,Hourly,117765.00,141619.00,2025-12-08,,248,44,10,2,1,0,2,0,0.00
117,JOB-2026-00117,Data Scientist,Open,7,3,17,19,3,3,Contract,Remote,65.02,Hourly,31242.00,70261.00,2026-01-29,,196,43,9,8,5,1,2,0,0.00
688,JOB-2026-00688,Java Developer,Closed,7,1,12,8,4,6,Contract-to-Hire,Hybrid,119.53,Hourly,89280.00,141022.00,2025-04-26,2025-07-31,96,43,13,4,3,1,4,0,0.00
57,JOB-2026-00057,Senior Data Analyst,Open,2,5,17,5,4,6,Full-time,Hybrid,83.09,Hourly,80394.00,122668.00,2026-06-04,,70,43,7,9,5,1,1,0,0.00
266,JOB-2026-00266,DevOps Engineer,Filled,7,7,17,7,1,7,Contract-to-Hire,Remote,106.30,Hourly,70420.00,94710.00,2025-08-04,2025-11-14,102,43,8,3,3,0,0,0,0.00
693,JOB-2026-00693,DevOps Engineer,Closed,2,5,12,16,1,4,Full-time,Remote,59.90,Hourly,42816.00,80554.00,2025-05-27,2025-06-21,25,43,11,4,3,0,1,0,0.00
826,JOB-2026-00826,Data Scientist,Open,2,8,12,12,4,3,Full-time,Remote,55.92,Hourly,37713.00,81386.00,2026-04-02,,133,43,12,8,3,1,0,0,0.00
714,JOB-2026-00714,Senior Java Developer,Filled,7,4,15,1,4,8,Full-time,Onsite,78.57,Hourly,99880.00,134806.00,2025-01-22,2025-05-20,118,43,13,3,5,1,2,0,0.00
203,JOB-2026-00203,Senior Data Analyst,Open,2,21,14,3,2,8,Full-time,Onsite,49.80,Hourly,118408.00,155370.00,2025-03-18,,513,43,9,5,4,1,1,0,0.00
211,JOB-2026-00211,Senior Java Developer,Filled,6,23,13,19,2,10,Contract-to-Hire,Remote,70.27,Hourly,139910.00,180703.00,2025-06-28,2025-09-29,93,43,11,6,4,0,0,0,0.00
92,JOB-2026-00092,Business Analyst,Filled,7,10,16,10,1,7,Contract-to-Hire,Remote,70.13,Hourly,78106.00,121031.00,2025-11-14,2025-12-15,31,43,6,4,6,2,1,0,0.00
369,JOB-2026-00369,Java Developer,Closed,7,3,13,20,3,5,Full-time,Hybrid,50.19,Hourly,69965.00,91948.00,2025-03-08,2025-05-21,74,43,7,9,5,0,1,0,0.00
124,JOB-2026-00124,AI Engineer,Open,7,3,14,14,2,3,Contract,Onsite,102.00,Hourly,44070.00,71272.00,2025-07-15,,394,43,4,8,5,1,2,0,0.00
522,JOB-2026-00522,Senior Data Analyst,Filled,7,1,14,1,4,5,Full-time,Hybrid,103.78,Hourly,58060.00,88839.00,2025-12-04,2025-12-31,27,43,10,7,1,0,2,0,0.00
993,JOB-2026-00993,Full Stack Developer,Open,2,10,13,3,2,3,Contract-to-Hire,Remote,88.49,Hourly,36567.00,95454.00,2025-10-26,,291,43,8,4,2,0,2,0,0.00
157,JOB-2026-00157,DevOps Engineer,Filled,6,10,17,11,4,8,Full-time,Hybrid,90.73,Hourly,102664.00,126183.00,2025-04-11,2025-06-08,58,43,9,7,0,1,0,0,0.00
216,JOB-2026-00216,Data Scientist,Open,2,4,14,10,3,7,Contract,Onsite,59.00,Hourly,94892.00,125187.00,2025-02-24,,535,43,4,7,6,0,0,0,0.00
355,JOB-2026-00355,ML Engineer,Open,7,1,11,16,1,6,Contract-to-Hire,Onsite,95.09,Hourly,85902.00,133018.00,2026-06-22,,52,43,10,7,1,0,2,0,0.00
523,JOB-2026-00523,Java Developer,Filled,6,2,16,19,4,2,Contract-to-Hire,Onsite,46.84,Hourly,25464.00,79521.00,2025-08-31,2025-12-21,112,43,12,7,6,0,1,0,0.00
845,JOB-2026-00845,Data Scientist,Filled,7,6,13,14,4,3,Contract-to-Hire,Onsite,118.74,Hourly,35580.00,85558.00,2025-04-24,2025-05-25,31,43,14,5,2,0,1,0,0.00
18,JOB-2026-00018,Senior Data Analyst,Open,2,22,13,9,2,7,Contract,Hybrid,50.47,Hourly,103467.00,160509.00,2026-06-20,,54,43,7,9,1,0,2,0,0.00
694,JOB-2026-00694,Senior Data Analyst,Closed,2,23,15,7,2,6,Contract-to-Hire,Onsite,50.86,Hourly,74844.00,133971.00,2025-11-15,2026-01-10,56,43,12,4,3,0,1,0,0.00
818,JOB-2026-00818,ML Engineer,Closed,2,21,14,6,1,6,Contract-to-Hire,Hybrid,40.52,Hourly,86154.00,122473.00,2025-12-16,2026-02-08,54,43,13,1,3,0,1,0,0.00
415,JOB-2026-00415,Data Scientist,Open,2,21,15,16,2,6,Full-time,Remote,73.61,Hourly,67392.00,100778.00,2026-06-18,,56,43,8,4,8,0,4,0,0.00
735,JOB-2026-00735,DevOps Engineer,Closed,7,5,11,11,3,6,Contract-to-Hire,Hybrid,88.70,Hourly,80754.00,123977.00,2025-05-11,2025-08-25,106,43,2,7,4,1,3,0,0.00
418,JOB-2026-00418,Data Scientist,Filled,6,23,12,8,2,8,Contract-to-Hire,Onsite,43.29,Hourly,115080.00,153773.00,2025-07-06,2025-10-14,100,43,8,2,5,1,0,0,0.00
419,JOB-2026-00419,ML Engineer,Filled,6,3,13,18,4,6,Full-time,Remote,82.69,Hourly,69066.00,102511.00,2026-07-30,2026-09-27,59,43,13,5,3,2,6,0,0.00
241,JOB-2026-00241,ML Engineer,Filled,6,2,15,10,1,7,Contract-to-Hire,Remote,102.78,Hourly,75789.00,129887.00,2025-10-04,2025-12-11,68,43,16,5,3,0,0,0,0.00
336,JOB-2026-00336,AI Engineer,Filled,2,8,15,1,2,8,Contract-to-Hire,Remote,86.64,Hourly,115256.00,149141.00,2025-07-28,2025-10-21,85,43,5,9,9,1,0,0,0.00
889,JOB-2026-00889,Full Stack Developer,Filled,2,5,12,1,3,7,Contract-to-Hire,Hybrid,104.44,Hourly,90650.00,125319.00,2025-05-28,2025-07-31,64,42,6,7,4,2,4,0,0.00
996,JOB-2026-00996,Java Developer,Closed,2,21,16,7,3,7,Contract,Remote,92.49,Hourly,88347.00,146310.00,2025-09-02,2025-10-02,30,42,6,5,4,0,4,0,0.00
628,JOB-2026-00628,DevOps Engineer,Closed,7,6,16,8,3,6,Full-time,Onsite,70.78,Hourly,66966.00,87045.00,2025-08-18,2025-09-20,33,42,9,7,0,0,1,0,0.00
895,JOB-2026-00895,Senior Data Analyst,Filled,2,10,13,16,4,6,Contract,Onsite,96.29,Hourly,77532.00,110836.00,2025-06-04,2025-08-04,61,42,7,5,1,0,3,0,0.00
104,JOB-2026-00104,Java Developer,Filled,2,8,14,6,3,2,Contract,Hybrid,95.37,Hourly,25438.00,63343.00,2025-05-08,2025-08-26,110,42,6,5,6,0,2,0,0.00
111,JOB-2026-00111,Business Analyst,Closed,2,23,14,5,1,2,Contract-to-Hire,Remote,91.39,Hourly,21076.00,61345.00,2026-02-12,2026-04-20,67,42,5,3,2,0,2,0,0.00
186,JOB-2026-00186,Data Scientist,Open,7,6,16,21,2,3,Contract-to-Hire,Remote,52.11,Hourly,43035.00,99950.00,2025-01-09,,581,42,8,4,3,0,3,0,0.00
327,JOB-2026-00327,Java Developer,Filled,2,5,13,15,4,6,Contract,Onsite,40.02,Hourly,71826.00,128732.00,2026-07-13,2026-10-31,110,42,11,4,2,0,2,0,0.00
538,JOB-2026-00538,Full Stack Developer,Open,2,21,11,3,3,5,Contract,Onsite,107.41,Hourly,61180.00,106239.00,2025-01-26,,564,42,7,5,6,0,2,0,0.00
339,JOB-2026-00339,Senior Java Developer,Closed,7,4,15,2,3,10,Contract,Remote,60.61,Hourly,112860.00,134064.00,2025-12-22,2026-02-13,53,42,4,8,5,0,1,0,0.00
987,JOB-2026-00987,DevOps Engineer,Filled,6,2,17,18,2,5,Contract,Remote,107.56,Hourly,70430.00,116953.00,2025-02-22,2025-04-10,47,42,7,3,6,1,2,0,0.00
243,JOB-2026-00243,Full Stack Developer,Open,2,5,16,15,2,4,Contract-to-Hire,Remote,61.13,Hourly,42948.00,96483.00,2025-03-18,,513,42,7,4,1,0,1,0,0.00
675,JOB-2026-00675,Senior Data Analyst,Open,6,6,17,8,4,6,Full-time,Onsite,47.04,Hourly,65046.00,86965.00,2025-08-18,,360,42,6,8,5,3,3,0,0.00
905,JOB-2026-00905,Data Scientist,Open,7,22,11,11,4,3,Full-time,Remote,82.35,Hourly,32250.00,52501.00,2026-03-20,,146,42,9,7,2,0,0,0,0.00
134,JOB-2026-00134,Java Developer,Closed,2,1,16,15,1,4,Contract-to-Hire,Hybrid,52.78,Hourly,59084.00,116628.00,2025-01-12,2025-02-26,45,42,9,6,3,0,4,0,0.00
17,JOB-2026-00017,DevOps Engineer,Open,6,2,16,13,2,7,Full-time,Onsite,115.33,Hourly,79023.00,102750.00,2026-06-05,,69,42,9,7,6,1,2,0,0.00
334,JOB-2026-00334,Senior Java Developer,Closed,7,23,13,12,2,8,Contract,Hybrid,105.73,Hourly,103936.00,146762.00,2025-07-15,2025-08-02,18,42,11,6,3,0,0,0,0.00
946,JOB-2026-00946,DevOps Engineer,Filled,7,23,15,9,1,6,Contract,Hybrid,49.41,Hourly,63396.00,116299.00,2025-07-05,2025-09-07,64,42,13,4,5,0,1,0,0.00
985,JOB-2026-00985,Data Scientist,Filled,2,10,16,16,3,8,Contract,Remote,86.16,Hourly,112336.00,139822.00,2025-03-23,2025-05-20,58,42,12,2,3,1,2,0,0.00
235,JOB-2026-00235,Data Analyst,Filled,2,3,13,3,2,3,Contract-to-Hire,Hybrid,66.61,Hourly,33375.00,66501.00,2025-12-17,2026-02-28,73,42,9,5,3,0,0,0,0.00
273,JOB-2026-00273,AI Engineer,Open,2,10,12,11,3,5,Contract-to-Hire,Remote,53.49,Hourly,69900.00,119433.00,2025-12-03,,253,42,6,8,3,0,2,0,0.00
178,JOB-2026-00178,Data Scientist,Closed,7,10,15,11,2,7,Contract-to-Hire,Onsite,63.41,Hourly,77980.00,111521.00,2025-07-31,2025-09-19,50,42,10,6,5,1,0,0,0.00
239,JOB-2026-00239,Senior Java Developer,Open,7,9,12,12,1,5,Contract-to-Hire,Onsite,92.04,Hourly,59355.00,94056.00,2025-05-15,,455,42,8,3,3,0,1,0,0.00
789,JOB-2026-00789,Data Analyst,Filled,6,7,11,10,4,4,Contract-to-Hire,Remote,49.72,Hourly,59336.00,96233.00,2025-07-22,2025-10-03,73,42,8,1,5,0,2,0,0.00
247,JOB-2026-00247,Data Scientist,Open,7,21,13,17,1,6,Full-time,Hybrid,86.13,Hourly,83988.00,111389.00,2026-02-26,,168,41,8,4,3,0,1,0,0.00
272,JOB-2026-00272,DevOps Engineer,Open,2,4,16,11,4,6,Full-time,Remote,50.26,Hourly,87012.00,111805.00,2025-10-25,,292,41,13,3,5,0,2,0,0.00
352,JOB-2026-00352,Full Stack Developer,Open,6,9,13,2,2,6,Contract-to-Hire,Remote,51.86,Hourly,80154.00,129112.00,2025-03-23,,508,41,5,8,5,2,2,0,0.00
977,JOB-2026-00977,Data Analyst,Filled,6,7,14,12,3,3,Full-time,Hybrid,65.16,Hourly,31803.00,91111.00,2026-01-12,2026-03-20,67,41,6,5,4,0,2,0,0.00
604,JOB-2026-00604,Full Stack Developer,Open,2,9,17,10,1,6,Contract-to-Hire,Hybrid,78.65,Hourly,68376.00,112839.00,2025-04-26,,474,41,5,8,5,0,0,0,0.00
653,JOB-2026-00653,Java Developer,Open,7,21,14,17,3,2,Contract,Hybrid,40.29,Hourly,22464.00,72522.00,2025-06-01,,438,41,5,4,4,0,2,0,0.00
447,JOB-2026-00447,Senior Data Analyst,Open,7,8,16,19,4,6,Contract-to-Hire,Onsite,112.11,Hourly,65622.00,107746.00,2025-06-23,,416,41,10,5,7,0,2,0,0.00
843,JOB-2026-00843,Senior Java Developer,Open,2,10,14,7,4,7,Contract,Hybrid,89.71,Hourly,70665.00,128157.00,2026-05-08,,97,41,6,6,6,0,2,0,0.00
60,JOB-2026-00060,ML Engineer,Closed,6,21,16,18,4,6,Contract-to-Hire,Remote,89.40,Hourly,79536.00,104799.00,2025-12-03,2026-01-27,55,41,14,5,3,0,3,0,0.00
345,JOB-2026-00345,Senior Java Developer,Filled,2,22,13,8,4,6,Contract,Onsite,72.39,Hourly,69966.00,103372.00,2025-03-09,2025-05-25,77,41,7,5,7,3,2,0,0.00
918,JOB-2026-00918,Java Developer,Closed,6,10,15,21,2,4,Contract,Hybrid,116.62,Hourly,55812.00,112635.00,2025-05-30,2025-07-24,55,41,9,6,3,1,5,0,0.00
71,JOB-2026-00071,Full Stack Developer,Closed,6,6,11,9,4,6,Contract,Remote,117.46,Hourly,71604.00,115372.00,2025-04-12,2025-07-18,97,41,12,3,6,0,0,0,0.00
435,JOB-2026-00435,Data Scientist,Filled,7,22,15,17,2,8,Full-time,Hybrid,45.47,Hourly,98176.00,156170.00,2025-12-23,2026-04-16,114,41,10,4,2,0,2,0,0.00
959,JOB-2026-00959,AI Engineer,Closed,7,9,13,15,2,7,Contract-to-Hire,Remote,81.61,Hourly,77980.00,117314.00,2025-07-14,2025-10-06,84,41,9,9,4,0,3,0,0.00
639,JOB-2026-00639,Senior Java Developer,Open,7,2,11,12,1,8,Contract,Remote,102.30,Hourly,90800.00,114382.00,2026-01-16,,209,41,13,3,4,0,2,0,0.00
893,JOB-2026-00893,DevOps Engineer,Closed,2,3,13,21,2,6,Full-time,Remote,86.01,Hourly,68862.00,117893.00,2025-01-25,2025-05-05,100,41,6,3,9,2,2,0,0.00
245,JOB-2026-00245,Java Developer,Open,7,7,16,14,4,4,Contract,Hybrid,110.89,Hourly,45992.00,73452.00,2026-02-15,,179,41,9,6,4,0,2,0,0.00
116,JOB-2026-00116,AI Engineer,Filled,7,7,12,17,3,5,Contract,Remote,48.49,Hourly,74845.00,104260.00,2025-11-17,2026-01-15,59,41,7,7,2,1,2,0,0.00
42,JOB-2026-00042,Data Scientist,Filled,6,5,15,17,1,6,Contract,Hybrid,46.85,Hourly,70422.00,113675.00,2025-09-22,2026-01-04,104,41,7,5,6,1,0,0,0.00
848,JOB-2026-00848,Senior Java Developer,Open,2,22,13,3,1,7,Contract,Hybrid,96.67,Hourly,92351.00,146544.00,2026-03-08,,158,41,12,8,2,0,2,0,0.00
176,JOB-2026-00176,ML Engineer,Open,6,2,13,18,3,5,Contract-to-Hire,Remote,100.80,Hourly,68730.00,125800.00,2026-05-23,,82,41,13,4,2,0,1,0,0.00
669,JOB-2026-00669,Senior Java Developer,Closed,7,9,13,10,4,6,Full-time,Remote,106.13,Hourly,87876.00,131004.00,2026-01-18,2026-02-06,19,41,7,6,3,0,0,0,0.00
549,JOB-2026-00549,DevOps Engineer,Open,2,6,11,17,1,5,Contract-to-Hire,Hybrid,72.81,Hourly,52730.00,86968.00,2026-05-21,,84,41,11,4,5,0,0,0,0.00
451,JOB-2026-00451,Business Analyst,Filled,2,10,14,15,2,6,Contract-to-Hire,Onsite,114.97,Hourly,82272.00,138157.00,2025-07-04,2025-08-11,38,41,6,3,3,0,2,0,0.00
205,JOB-2026-00205,Full Stack Developer,Open,7,23,15,21,2,3,Contract,Onsite,103.59,Hourly,32154.00,70489.00,2026-01-28,,197,41,6,6,2,1,1,0,0.00
329,JOB-2026-00329,Data Analyst,Filled,7,4,13,3,3,5,Contract,Hybrid,71.98,Hourly,64565.00,94795.00,2025-05-22,2025-07-07,46,41,8,6,6,1,0,0,0.00
164,JOB-2026-00164,Business Analyst,Open,2,22,14,15,2,3,Contract-to-Hire,Remote,106.50,Hourly,44553.00,100311.00,2025-07-04,,405,41,2,9,6,0,3,0,0.00
841,JOB-2026-00841,Senior Data Analyst,Open,7,21,13,15,3,7,Contract,Onsite,87.26,Hourly,86184.00,113080.00,2025-09-13,,334,41,11,4,4,0,4,0,0.00
903,JOB-2026-00903,Data Scientist,Open,6,23,12,3,1,3,Full-time,Hybrid,97.85,Hourly,35970.00,60846.00,2025-07-01,,408,41,12,6,3,0,1,0,0.00
477,JOB-2026-00477,Full Stack Developer,Filled,6,3,14,3,4,5,Contract,Onsite,81.07,Hourly,73060.00,132403.00,2026-03-10,2026-06-11,93,41,10,4,5,0,2,0,0.00
478,JOB-2026-00478,Data Scientist,Closed,7,8,13,5,2,6,Contract,Hybrid,112.23,Hourly,85914.00,140299.00,2025-03-27,2025-07-22,117,41,8,4,3,0,0,0,0.00
390,JOB-2026-00390,Senior Data Analyst,Closed,7,9,17,7,4,7,Contract-to-Hire,Onsite,91.47,Hourly,81501.00,141497.00,2026-02-07,2026-03-12,33,41,9,5,4,0,3,0,0.00
288,JOB-2026-00288,DevOps Engineer,Closed,7,10,13,5,4,7,Contract-to-Hire,Remote,49.53,Hourly,97664.00,129376.00,2026-01-15,2026-03-10,54,41,7,6,5,1,1,0,0.00
819,JOB-2026-00819,Data Scientist,Filled,6,3,12,8,1,3,Contract,Hybrid,64.58,Hourly,40617.00,80581.00,2025-04-07,2025-06-29,83,41,12,5,1,0,1,0,0.00
252,JOB-2026-00252,Full Stack Developer,Filled,6,5,15,4,3,3,Contract,Hybrid,111.75,Hourly,32394.00,66926.00,2025-01-03,2025-04-30,117,40,10,7,4,0,1,0,0.00
920,JOB-2026-00920,Full Stack Developer,Closed,6,2,13,9,4,4,Contract-to-Hire,Onsite,96.50,Hourly,54636.00,99672.00,2026-07-23,2026-09-16,55,40,13,3,5,0,2,0,0.00
569,JOB-2026-00569,Data Scientist,Closed,6,5,16,6,4,6,Contract,Remote,69.97,Hourly,60072.00,86420.00,2025-03-13,2025-06-19,98,40,9,2,3,1,2,0,0.00
933,JOB-2026-00933,Data Analyst,Closed,7,1,16,3,4,2,Contract-to-Hire,Remote,95.34,Hourly,21410.00,56798.00,2026-04-12,2026-05-31,49,40,8,3,3,1,1,0,0.00
238,JOB-2026-00238,ML Engineer,Filled,2,9,13,5,4,5,Contract,Hybrid,119.69,Hourly,52670.00,75666.00,2025-11-02,2026-02-01,91,40,8,7,7,1,0,0,0.00
237,JOB-2026-00237,AI Engineer,Open,7,1,16,8,2,8,Full-time,Remote,110.16,Hourly,104448.00,125370.00,2025-11-26,,260,40,9,5,2,0,2,0,0.00
644,JOB-2026-00644,Senior Java Developer,Filled,2,2,17,5,1,6,Contract-to-Hire,Onsite,83.77,Hourly,70260.00,130032.00,2025-03-18,2025-06-04,78,40,5,4,1,0,2,0,0.00
956,JOB-2026-00956,Senior Java Developer,Filled,2,3,17,12,1,9,Full-time,Remote,71.46,Hourly,92277.00,139626.00,2025-03-09,2025-07-01,114,40,7,3,7,1,2,0,0.00
328,JOB-2026-00328,Data Scientist,Open,7,22,17,18,3,5,Contract,Onsite,84.51,Hourly,50265.00,89947.00,2025-08-16,,362,40,11,5,5,0,0,0,0.00
210,JOB-2026-00210,Data Scientist,Closed,2,7,15,11,1,7,Full-time,Hybrid,65.81,Hourly,78120.00,105389.00,2026-06-23,2026-09-30,99,40,10,3,4,0,1,0,0.00
179,JOB-2026-00179,DevOps Engineer,Filled,6,22,17,8,2,8,Contract,Onsite,96.91,Hourly,86240.00,115125.00,2026-02-26,2026-03-29,31,40,7,8,1,0,1,0,0.00
126,JOB-2026-00126,ML Engineer,Open,7,5,17,7,3,8,Contract-to-Hire,Hybrid,96.40,Hourly,111728.00,144328.00,2025-09-10,,337,40,10,2,1,1,1,0,0.00
475,JOB-2026-00475,ML Engineer,Open,6,5,12,13,2,6,Contract,Remote,41.64,Hourly,62724.00,87358.00,2026-07-15,,29,40,10,5,1,0,1,0,0.00
542,JOB-2026-00542,Full Stack Developer,Open,2,22,11,12,4,7,Full-time,Remote,58.04,Hourly,71722.00,116278.00,2025-05-23,,447,40,9,6,4,0,1,0,0.00
833,JOB-2026-00833,Data Analyst,Closed,6,23,14,3,1,5,Contract,Hybrid,80.54,Hourly,58540.00,103470.00,2025-02-20,2025-04-02,41,40,4,8,4,0,0,0,0.00
975,JOB-2026-00975,Data Scientist,Filled,2,7,12,10,1,8,Contract-to-Hire,Remote,82.31,Hourly,87200.00,123467.00,2025-06-15,2025-07-08,23,40,5,8,3,0,0,0,0.00
980,JOB-2026-00980,ML Engineer,Open,6,6,12,17,3,6,Contract,Onsite,40.88,Hourly,85188.00,141338.00,2026-05-04,,101,40,9,3,5,1,0,0,0.00
496,JOB-2026-00496,Senior Java Developer,Closed,6,22,12,7,3,6,Contract,Remote,80.93,Hourly,74820.00,100343.00,2025-02-07,2025-05-25,107,40,4,2,5,0,2,0,0.00
306,JOB-2026-00306,Java Developer,Open,7,1,12,9,2,7,Full-time,Hybrid,96.06,Hourly,103656.00,157796.00,2026-04-07,,128,40,8,3,7,1,1,0,0.00
143,JOB-2026-00143,DevOps Engineer,Filled,7,6,12,5,3,5,Contract-to-Hire,Remote,81.70,Hourly,59590.00,117345.00,2025-11-23,2026-03-22,119,40,6,4,7,1,1,0,0.00
139,JOB-2026-00139,Data Analyst,Filled,2,21,16,12,4,2,Full-time,Hybrid,75.88,Hourly,27734.00,49813.00,2025-10-21,2026-02-11,113,40,10,2,4,0,3,0,0.00
510,JOB-2026-00510,Full Stack Developer,Open,6,9,14,16,1,7,Full-time,Hybrid,72.60,Hourly,98924.00,144158.00,2025-04-28,,472,40,14,4,4,0,2,0,0.00
765,JOB-2026-00765,Data Analyst,Open,7,9,17,8,1,3,Contract,Remote,71.46,Hourly,42573.00,91388.00,2026-03-12,,154,40,12,3,4,0,1,0,0.00
362,JOB-2026-00362,Full Stack Developer,Closed,7,23,12,15,1,5,Full-time,Onsite,41.99,Hourly,58850.00,113262.00,2025-11-06,2025-11-25,19,40,3,8,3,1,2,0,0.00
101,JOB-2026-00101,Senior Java Developer,Closed,2,9,15,13,1,6,Contract-to-Hire,Onsite,43.48,Hourly,64206.00,118513.00,2026-01-05,2026-04-30,115,40,9,3,3,0,0,0,0.00
99,JOB-2026-00099,Full Stack Developer,Filled,2,22,15,4,4,7,Full-time,Hybrid,59.01,Hourly,70301.00,95493.00,2025-01-20,2025-04-15,85,40,11,2,6,1,1,0,0.00
501,JOB-2026-00501,Full Stack Developer,Closed,2,3,16,7,1,8,Full-time,Remote,77.87,Hourly,107320.00,137992.00,2025-05-28,2025-08-09,73,39,6,6,4,0,1,0,0.00
3,JOB-2026-00003,Java Developer,Closed,7,2,15,21,3,4,Contract,Remote,110.84,Hourly,59780.00,97115.00,2025-02-14,2025-04-18,63,39,4,6,3,0,0,0,0.00
14,JOB-2026-00014,Data Analyst,Open,6,9,14,14,2,2,Full-time,Onsite,62.28,Hourly,20992.00,67378.00,2025-12-14,,242,39,7,5,2,0,2,0,0.00
48,JOB-2026-00048,Full Stack Developer,Filled,6,22,11,21,2,6,Contract-to-Hire,Hybrid,61.17,Hourly,74610.00,133179.00,2026-03-16,2026-06-17,93,39,6,6,4,0,0,0,0.00
168,JOB-2026-00168,Java Developer,Open,2,22,12,10,3,2,Full-time,Hybrid,76.43,Hourly,27908.00,54759.00,2025-10-30,,287,39,6,4,8,0,0,0,0.00
226,JOB-2026-00226,Data Scientist,Filled,6,3,12,2,2,3,Contract-to-Hire,Onsite,42.65,Hourly,37644.00,90857.00,2026-02-18,2026-03-08,18,39,9,8,3,0,2,0,0.00
286,JOB-2026-00286,Senior Data Analyst,Open,6,9,14,7,3,7,Full-time,Onsite,96.73,Hourly,77672.00,114352.00,2026-05-04,,101,39,8,3,3,0,3,0,0.00
332,JOB-2026-00332,Senior Java Developer,Closed,6,7,12,11,2,8,Full-time,Onsite,78.07,Hourly,119000.00,176699.00,2026-06-01,2026-09-24,115,39,7,8,3,1,2,0,0.00
347,JOB-2026-00347,DevOps Engineer,Filled,2,4,13,13,4,7,Contract-to-Hire,Hybrid,101.89,Hourly,92680.00,115252.00,2026-07-26,2026-08-16,21,39,8,5,1,0,1,0,0.00
473,JOB-2026-00473,DevOps Engineer,Filled,2,1,13,13,1,7,Contract,Onsite,87.23,Hourly,80353.00,127643.00,2025-03-20,2025-05-16,57,39,6,3,6,0,0,0,0.00
494,JOB-2026-00494,Senior Data Analyst,Closed,6,21,16,19,2,6,Full-time,Hybrid,118.22,Hourly,75468.00,121790.00,2025-06-18,2025-07-07,19,39,7,3,7,0,2,0,0.00
599,JOB-2026-00599,Senior Java Developer,Closed,7,21,12,13,2,8,Contract-to-Hire,Onsite,98.83,Hourly,118816.00,147176.00,2025-09-23,2025-10-27,34,39,11,6,6,0,2,0,0.00
610,JOB-2026-00610,ML Engineer,Filled,7,4,13,9,1,7,Full-time,Remote,59.79,Hourly,74732.00,122843.00,2025-09-11,2025-10-19,38,39,10,4,3,0,1,0,0.00
720,JOB-2026-00720,Business Analyst,Closed,6,7,14,2,4,5,Contract-to-Hire,Hybrid,56.46,Hourly,62300.00,87837.00,2025-03-03,2025-03-20,17,39,4,4,6,0,4,0,0.00
853,JOB-2026-00853,Senior Java Developer,Open,7,5,16,14,3,8,Contract-to-Hire,Remote,106.90,Hourly,83712.00,110605.00,2025-10-14,,303,39,7,3,5,1,2,0,0.00
891,JOB-2026-00891,Data Scientist,Open,7,4,17,15,3,8,Contract-to-Hire,Onsite,109.00,Hourly,114728.00,148222.00,2025-09-09,,338,39,3,6,8,1,3,0,0.00
968,JOB-2026-00968,Senior Java Developer,Open,2,5,12,20,4,6,Contract,Hybrid,116.85,Hourly,70710.00,111302.00,2025-12-28,,228,39,2,4,3,2,5,0,0.00
979,JOB-2026-00979,AI Engineer,Filled,2,5,13,12,1,6,Full-time,Onsite,112.75,Hourly,66408.00,113657.00,2025-02-22,2025-03-21,27,39,10,5,5,1,0,0,0.00
988,JOB-2026-00988,Data Scientist,Closed,6,6,13,8,1,3,Contract-to-Hire,Hybrid,89.84,Hourly,43323.00,96473.00,2026-01-07,2026-04-04,87,39,8,2,5,0,3,0,0.00
858,JOB-2026-00858,AI Engineer,Filled,2,6,13,11,2,7,Full-time,Hybrid,48.10,Hourly,101381.00,142475.00,2026-02-15,2026-03-13,26,38,7,5,4,0,0,0,0.00
846,JOB-2026-00846,DevOps Engineer,Open,7,1,12,17,3,4,Contract-to-Hire,Onsite,102.40,Hourly,53024.00,106506.00,2025-07-19,,390,38,11,3,2,0,2,0,0.00
874,JOB-2026-00874,Full Stack Developer,Filled,6,22,17,17,1,4,Contract,Onsite,93.08,Hourly,53244.00,75969.00,2026-01-02,2026-04-11,99,38,13,9,0,0,1,0,0.00
646,JOB-2026-00646,Senior Data Analyst,Closed,7,21,12,12,4,8,Contract,Hybrid,107.59,Hourly,111992.00,134586.00,2026-01-08,2026-04-12,94,38,6,1,5,1,0,0,0.00
107,JOB-2026-00107,AI Engineer,Filled,6,8,13,15,3,8,Full-time,Remote,85.91,Hourly,104000.00,147733.00,2026-01-28,2026-05-09,101,38,4,6,3,1,2,0,0.00
